"page","diagram_number","players","year","solution_move","solution_move_with_notation","solution_full_move","solution_full_text","solution_turn","fen","api_turn","image_path","image_page","header_page","solution_page"
"447","595","Euwe - Capablanca","1938","Nc6","Nc6!","14. Nc6!","14.Nc6! Blocking Black’s c-pawn on c7. 14...Bxc6 14...Bd6 15.a3² 15.Qxc6 Qxc6 16.Rxc6 Nb4! The best try. 16...Rf6 17.Rfc1+/- was the game. 17.Rc4! After 17.Rxc7? Nd5= White’s extra pawn will not be worth much with opposite-coloured bishops on the board and the g2-bishop restricted by the pawn structure. 17...Nd5 17...Nxa2? 18.Rxc7+/- 18.Bd2²","white","","","data_output/extracted_images/diagram_536_page_447.png","447","447","448"
"448","596","Alekhine - Eliskases","1939","f6","f6","24. f6","24.f6 An obvious attacking blow, ruining the king’s position. Let’s see how the game ended: 24...gxf6 25.Qh6 f5 A position from The Woodpecker Method. 26.Bxf7+! Qxf7 27.Rxd8 Na4 27...Rxd8 28.Qg5+ with a fork. 28.b3 1-0","white","","","data_output/extracted_images/diagram_537_page_449.png","449","448","449"
"448","597","Alekhine - Junge","1942","f6","f6","24. f6","24.f6 An obvious attacking blow, ruining the king’s position. Let’s see how the game ended: 24...gxf6 25.Qh6 f5 A position from The Woodpecker Method. 26.Bxf7+! Qxf7 27.Rxd8 Na4 27...Rxd8 28.Qg5+ with a fork. 28.b3 1-0","white","","","data_output/extracted_images/diagram_538_page_449.png","449","448","449"
"449","598","Alekhine - Bogoljubow","1942","Bg5","Bg5!","17... Bg5!","17...Bg5!³ By exchanging bishops, Black gets closer to White’s king.","black","","","data_output/extracted_images/diagram_539_page_449.png","449","449","449"
"450","599","Alekhine - Keres","1942","dxc5","dxc5","17. dxc5","17.dxc5 bxc5 18.b5+/- Black is left with a weak c-pawn while White has obtained a mobile pawn majority. Notice that the c-pawn limits the scope of Black’s two rooks, the dark-squared bishop and one of the knights!","white","","","data_output/extracted_images/diagram_540_page_450.png","450","450","450"
"450","600","Alekhine - Bogoljubow","1943","b5","b5!","18. b5!","18.b5! Pushing back the knight is the only argument needed. 18.Nxb6+ axb6 19.b5 allows the knight","white","","","data_output/extracted_images/diagram_541_page_450.png","450","450","450"
"452","601","Alekhine - Novotny","1943","gxf3","gxf3+/-","13. gxf3+/-","13.gxf3+/- Keeping the bishop pair. Exchanging minor pieces would make White’s king less secure.","white","","","data_output/extracted_images/diagram_542_page_453.png","453","452","453"
"452","602","Euwe - Kitto","1948","gxf3","gxf3+/-","13. gxf3+/-","13.gxf3+/- Keeping the bishop pair. Exchanging minor pieces would make White’s king less secure.","white","","","data_output/extracted_images/diagram_543_page_453.png","453","452","453"
"453","603","Szabo - Smyslov","1950","b4","b4!","15. b4!","15.b4!+/- A standard trick, using the threatened knight instead of moving it. White forces a favourable exchange while keeping a lead in development. 15.Nb3 has the same idea, but after 15...cxd5 16.Nxa5 b6= Black gets the tempo needed to develop. 15.Nc3=","white","","","data_output/extracted_images/diagram_544_page_453.png","453","453","453"
"454","604","Boleslavsky - Smyslov","1950","e5","e5!","13. e5!","13.e5! Forcing Black’s knight to retreat before the rook on h8 is developed. 13...Ne8 After 13...Nh5 14.Bd2 there is no good way to save the knight from being trapped by g2-g4, as 14...f5 15.Bg5+ is crushing. For instance, 15...Kf7 16.Rad1 Bc6 17.Nd6+ Bxd6 18.Rxd6 Nc7 (18...Rhe8? 19.Bxa6 picks up a piece) 19.b4! and Black is positionally busted. 14.Ne4 White is almost winning.","white","","","data_output/extracted_images/diagram_545_page_454.png","454","454","454"
"454","605","Smyslov - Szabo","1950","e5","e5!","18. e5!","18.e5!² Keeping Black restricted, with f2-f4 coming soon. Black is not without chances, though, as ...Nf7-d8-c6 is a possible manoeuvre. It was not a good idea to allow Black’s rook to escape after 18.exf5?! Rxf5 19.Nf4 (19.Be4 Rxh5 20.Qe2 c4µ) 19...Bb7; for instance, 20.Bxb7 Rxb7 21.Rac1 Rb4³ and ...Rbxf4 is a threat. White can also start with 18.a4!? Rb4 before 19.e5!².","white","","","data_output/extracted_images/diagram_546_page_454.png","454","454","455"
"455","606","Kotov - Smyslov","1950","e5","e5!","10... e5!","10...e5!f The threat of ...e5-e4 forces White to retreat. Black can continue with ...d5-d4 or ...e5-e4, but there’s no need to decide until White has made a move. 10...Qe7?! 11.cxd5²","black","","","data_output/extracted_images/diagram_547_page_456.png","456","455","456"
"455","607","Petrosian - Keres","1952","e5","e5!","10... e5!","10...e5!f The threat of ...e5-e4 forces White to retreat. Black can continue with ...d5-d4 or ...e5-e4, but there’s no need to decide until White has made a move. 10...Qe7?! 11.cxd5²","black","","","data_output/extracted_images/diagram_548_page_456.png","456","455","456"
"456","608","Smyslov - Kotov","1953","c5","c5!","18. c5!","18.c5! Activating the bishop. 18...dxc5 Kotov desperately gave away a pawn with 18...a4. 19.Bxc5 Re8 20.Bd5+ Kh8 It’s not over yet, but Black is far from happy with the position opening up while","white","","","data_output/extracted_images/diagram_549_page_456.png","456","456","456"
"457","609","Smyslov - Reshevsky","1953","exf5","exf5!","34. exf5!","34.exf5! A first step towards opening the diagonal for the light-squared bishop. 34...gxf5 35.g4 fxg4? After Reshevsky’s 35...Nf4+- White wins a pawn with gxf5, before or after Bxf4 and Qh4+. 36.fxg4+- A second and final step.","white","","","data_output/extracted_images/diagram_550_page_457.png","457","457","457"
"457","610","Botvinnik - Smyslov","1954","f5","f5","27. f5","27.f5 Using the pawn majority. 27...Nc5 27...Nc7 is better, but not challenging. 28.Qg5 Rd7? This gives White time to create decisive threats before the knight jumps to e4. 28...f6! was essential, although White can keep some advantage with 29.Qg2! followed by Rg1. 29.Rg1 But not 29.f6? Ne6= and Black has defended. 29...f6 30.exf6 Ne4 31.f7+! Rxf7 32.Qd8+ Kh7 33.Bxd5 Nf2+ 34.Kg2 Qf6 35.Qxf6 Rxf6 36.Kxf2 Rxf5+ 37.Bf3 Rf4 38.Rg4 Black resigned. White won with a long tactical line, but there was no need to calculate it before pushing the f-pawn. The moves can be found step by step, and there were good alternatives along the way. 1-0","white","","","data_output/extracted_images/diagram_551_page_457.png","457","457","458"
"458","611","Smyslov - Borisenko","1955","Nxd4","Nxd4","17. Nxd4","17.Nxd4 Black is seldom happy recapturing with the e5-pawn in such positions. 17...exd4 18.Ne2 White threatens the d4-pawn, and ...c6-c5 is not possible, since it would open the long diagonal. The only way to defend the pawn is 18...Qb6? but then White’s kingside attack is decisive.","white","","","data_output/extracted_images/diagram_552_page_459.png","459","458","459"
"458","612","Botvinnik - Shcherbakov","1955","Nxd4","Nxd4","17. Nxd4","17.Nxd4 Black is seldom happy recapturing with the e5-pawn in such positions. 17...exd4 18.Ne2 White threatens the d4-pawn, and ...c6-c5 is not possible, since it would open the long diagonal. The only way to defend the pawn is 18...Qb6? but then White’s kingside attack is decisive.","white","","","data_output/extracted_images/diagram_553_page_459.png","459","458","459"
"459","613","Smyslov - Lisitsin","1955","Ng5","Ng5!","16. Ng5!","16.Ng5!+/- Exchanging the bishop for the passive knight (f3), while keeping the strong knight (f4). White follows up with Ngxe6 and Bh3.","white","","","data_output/extracted_images/diagram_554_page_459.png","459","459","459"
"460","614","Smyslov - Shcherbakov","1955","d5","d5!","16. d5!","16.d5! Black was set to fight for the initiative with: 16...exd4 17.cxd4 Nb4 16...Nb8 17.a4² Black’s pieces are worse than normal for this structure.","white","","","data_output/extracted_images/diagram_555_page_461.png","461","460","461"
"460","615","Korchnoi - Botvinnik","1955","d5","d5!","16. d5!","16.d5! Black was set to fight for the initiative with: 16...exd4 17.cxd4 Nb4 16...Nb8 17.a4² Black’s pieces are worse than normal for this structure.","white","","","data_output/extracted_images/diagram_556_page_461.png","461","460","461"
"461","616","Botvinnik - Averbakh","1955","e4","e4!","15. e4!","15.e4!+- White’s bishop pair, passed pawn and control over the centre are far more important than the exchange. 15.Re1? Qxd5÷","white","","","data_output/extracted_images/diagram_557_page_461.png","461","461","461"
"462","617","Smyslov - Bertok","1955","Ne2","Ne2!","14. Ne2!","14.Ne2! Immediately redirecting the knight to f4, harassing Black’s bishop. It’s important to do this before Black has played ...Ng4-e5. 14...Ng4 15.Nf4! Smyslov chose 15.Nd4 which is less strong, since after 15...Ne5 16.Be2 Bc8 he can’t put pressure on Black’s d-pawn as the knight obstructs the d-file. 15...Ne5 As White was fast with Ne2-f4, the bishop can retreat to e2. 16.Be2²","white","","","data_output/extracted_images/diagram_558_page_462.png","462","462","462"
"462","618","Pirc - Smyslov","1955","a4","a4!","14. a4!","14.a4!² Activating the bishop via a3, taking space, and stopping ...Bb5. The only thing you need to see is why Black can’t take on b4.","white","","","data_output/extracted_images/diagram_559_page_462.png","462","462","463"
"463","619","Smyslov - Dueckstein","1955","Rxe3","Rxe3!","14... Rxe3!","14...Rxe3!? 14...Qb5 was played. Let’s not debate how big White’s positional advantage is; it’s enough to say that it’s undoubted. When they agreed to a later draw, Smyslov was clearly winning. 15.fxe3 Qxe3+ 16.Kh1 Bd7² White’s position is preferable, but Black is not without chances. Black’s ideas include ...h7-h5-h4 and ...Re8, while keeping the queens on the board. The e4-square has been weakened, and if White captures a knight there, the light squares around the king become weak. I think sacrificing the exchange improves Black’s chances compared to not doing so.","black","","","data_output/extracted_images/diagram_560_page_464.png","464","463","464"
"463","620","Smyslov - Keres","1956","Rxe3","Rxe3!","14... Rxe3!","14...Rxe3!? 14...Qb5 was played. Let’s not debate how big White’s positional advantage is; it’s enough to say that it’s undoubted. When they agreed to a later draw, Smyslov was clearly winning. 15.fxe3 Qxe3+ 16.Kh1 Bd7² White’s position is preferable, but Black is not without chances. Black’s ideas include ...h7-h5-h4 and ...Re8, while keeping the queens on the board. The e4-square has been weakened, and if White captures a knight there, the light squares around the king become weak. I think sacrificing the exchange improves Black’s chances compared to not doing so.","black","","","data_output/extracted_images/diagram_561_page_464.png","464","463","464"
"464","621","Petrosian - Pilnik","1956","Bxf6","Bxf6","14. Bxf6","14.Bxf6 Removing pieces that can control the light squares is more important than keeping the bishop pair. 14...Qxf6 15.0-0 Rfd8 16.Nc4 Bf8 16...cxb4 would have led to something similar to the game. 17.g3!? Petrosian probably rejected 17.bxc5 dxc5 on the basis that Black would be ready to improve the knight with ...Ne6-d4 or ...Ne8-d6. However, it turns out that 18.f4! exf4 19.e5 is close to winning for White. 17...cxb4 This is not forced, but after other moves White would have continued building up his position and taken on c5 at a good moment. 18.Qb3 If Black only could place his knight or bishop on c5! Instead, White’s rook reached c6. 18...Kg7 19.Rfc1 h5 20.Ne3 Ne8 21.Qxb4 Rdc8 22.Rc6 Game over! (Positionally, even though Stockfish gives less than +2.)","white","","","data_output/extracted_images/diagram_562_page_464.png","464","464","465"
"465","622","Smyslov - Karaklajic","1956","c5","c5!","19. c5!","19.c5!² Avoiding Black’s threat: to get a strong square on c5 by exchanging the c-pawn with ...c6-c5. 19.Bc3 is a less active way to avoid Black’s threat.","white","","","data_output/extracted_images/diagram_563_page_466.png","466","465","466"
"465","623","Smyslov - Djurasevic","1956","c5","c5!","19. c5!","19.c5!² Avoiding Black’s threat: to get a strong square on c5 by exchanging the c-pawn with ...c6-c5. 19.Bc3 is a less active way to avoid Black’s threat.","white","","","data_output/extracted_images/diagram_564_page_466.png","466","465","466"
"466","624","Lorson - Smyslov","1956","a5","a5!","19... a5!","19...a5! Keeping the queenside closed. 19...g5 20.bxa6³ and it’s harder for Black to focus on the kingside. 20.Qa3 g5!µ The next moves are ...Bh5 and ...Kh8, with an attack.","black","","","data_output/extracted_images/diagram_565_page_466.png","466","466","466"
"467","625","Smyslov - Johannessen","1956","a4","a4!","25. a4!","25.a4!+- White is an exchange up and activates the rook as quickly as possible. No more arguments are needed.","white","","","data_output/extracted_images/diagram_566_page_467.png","467","467","467"
"467","626","Smyslov - Botvinnik","1956","Bxd5","Bxd5!","18... Bxd5!","18...Bxd5! Eliminating the knight before it jumps to c7. 19.exd5 To play for an advantage, Black should avoid the exchange on d4. 19...Nb5! is the best choice, threatening to settle on c3. 20.Bd2","black","","","data_output/extracted_images/diagram_567_page_467.png","467","467","467"
"468","627","Golombek - Smyslov","1956","a5","a5!","18... a5!","18...a5! Chasing the knight. 18...f5!?µ is worth considering, but it’s best to save this idea for later. 19.a4 19.Bc3 a4 20.Nd2 Nd4-+ Placing the pawn here is a concession; just look at the b4-square. Black can settle the knight there (after exchanging bishops), or do like Smyslov and switch to the other flank: 19...f5! If a positional advantage is enough to claim the position to be winning, let’s do it here.","black","","","data_output/extracted_images/diagram_568_page_468.png","468","468","468"
"468","628","Szabo - Smyslov","1956","f6","f6!","16... f6!","16...f6! To open the f-file. 17.exf6 17.exd6 Qxd6µ and Black will probably win the c4-pawn before White has developed the rook on h1. 17...Nxf6³ White is behind in development. Note that 18.Rd1 can be met with 18...e5 - although it’s not necessary to have seen this when solving the exercise.","black","","","data_output/extracted_images/diagram_569_page_469.png","469","468","469"
"469","629","Pachman - Smyslov","1956","b5","b5!","16... b5!","16...b5!³ Creating a weakness on the b-file, regardless of how White responds. 16...d5? is met by 17.cxd5 exd5 18.Rc1 Bd6 19.Ne3² followed by Qc6 soon. 17.Rc1 There is one forcing sequence to","black","","","data_output/extracted_images/diagram_570_page_469.png","469","469","469"
"470","630","Bannik - Tal","1957","e3","e3!","25... e3!","25...e3! 26.fxe3 Qxe3+ The e2- and g3-pawns are clearly weak. 27.Qf2? Missing a tactical refutation. 27.Kh2³ was necessary. 27...Nxe2+-+","black","","","data_output/extracted_images/diagram_571_page_470.png","470","470","470"
"470","631","Botvinnik - Smyslov","1957","b4","b4!","21... b4!","21...b4! 21...Ba6 followed by ...b4 transposes. (Full points if you chose this.) Putting a rook on the c- file before ...Ba6 would be a mistake, as Black can’t take back with the rook after: 21...Rfc8 22.Nf2 b4 23.h5 Ba6 24.Rxc8+= 22.Nf2 Ba6³ The queen has no convenient square. Smyslov went on to control and infiltrate on the c-file, winning after 69 moves.","black","","","data_output/extracted_images/diagram_572_page_470.png","470","470","471"
